"","FECHA","AÑO","CLASE","DIA_SEMANA","MES","SEMANA","FESTIVIDAD"
"3338",2021-07-10,2021,"Caida de Ocupante","sabado","07","28","NO"
"3339",2021-07-10,2021,"Choque","sabado","07","28","NO"
"3340",2021-07-10,2021,"Incendio","sabado","07","28","NO"
"3341",2021-07-10,2021,"Otro","sabado","07","28","NO"
"3342",2021-07-10,2021,"Volcamiento","sabado","07","28","NO"
"3343",2021-07-11,2021,"Atropello","domingo","07","28","NO"
"3344",2021-07-11,2021,"Caida de Ocupante","domingo","07","28","NO"
"3345",2021-07-11,2021,"Choque","domingo","07","28","NO"
"3346",2021-07-11,2021,"Incendio","domingo","07","28","NO"
"3347",2021-07-11,2021,"Otro","domingo","07","28","NO"
"3348",2021-07-11,2021,"Volcamiento","domingo","07","28","NO"
"3349",2021-07-12,2021,"Atropello","lunes","07","28","NO"
"3350",2021-07-12,2021,"Caida de Ocupante","lunes","07","28","NO"
"3351",2021-07-12,2021,"Choque","lunes","07","28","NO"
"3352",2021-07-12,2021,"Incendio","lunes","07","28","NO"
"3353",2021-07-12,2021,"Otro","lunes","07","28","NO"
"3354",2021-07-12,2021,"Volcamiento","lunes","07","28","NO"
"3355",2021-07-13,2021,"Atropello","martes","07","28","NO"
"3356",2021-07-13,2021,"Caida de Ocupante","martes","07","28","NO"
"3357",2021-07-13,2021,"Choque","martes","07","28","NO"
"3358",2021-07-13,2021,"Incendio","martes","07","28","NO"
"3359",2021-07-13,2021,"Otro","martes","07","28","NO"
"3360",2021-07-13,2021,"Volcamiento","martes","07","28","NO"
"3361",2021-07-14,2021,"Atropello","miercoles","07","28","NO"
"3362",2021-07-14,2021,"Caida de Ocupante","miercoles","07","28","NO"
"3363",2021-07-14,2021,"Choque","miercoles","07","28","NO"
"3364",2021-07-14,2021,"Incendio","miercoles","07","28","NO"
"3365",2021-07-14,2021,"Otro","miercoles","07","28","NO"
"3366",2021-07-14,2021,"Volcamiento","miercoles","07","28","NO"
"3367",2021-07-15,2021,"Atropello","jueves","07","28","NO"
"3368",2021-07-15,2021,"Caida de Ocupante","jueves","07","28","NO"
"3369",2021-07-15,2021,"Choque","jueves","07","28","NO"
"3370",2021-07-15,2021,"Incendio","jueves","07","28","NO"
"3371",2021-07-15,2021,"Otro","jueves","07","28","NO"
"3372",2021-07-15,2021,"Volcamiento","jueves","07","28","NO"
"3373",2021-07-16,2021,"Atropello","viernes","07","29","NO"
"3374",2021-07-16,2021,"Caida de Ocupante","viernes","07","29","NO"
"3375",2021-07-16,2021,"Choque","viernes","07","29","NO"
"3376",2021-07-16,2021,"Incendio","viernes","07","29","NO"
"3377",2021-07-16,2021,"Otro","viernes","07","29","NO"
"3378",2021-07-16,2021,"Volcamiento","viernes","07","29","NO"
"3379",2021-07-17,2021,"Atropello","sabado","07","29","NO"
"3380",2021-07-17,2021,"Caida de Ocupante","sabado","07","29","NO"
"3381",2021-07-17,2021,"Choque","sabado","07","29","NO"
"3382",2021-07-17,2021,"Incendio","sabado","07","29","NO"
"3383",2021-07-17,2021,"Otro","sabado","07","29","NO"
"3384",2021-07-17,2021,"Volcamiento","sabado","07","29","NO"
"3385",2021-07-18,2021,"Atropello","domingo","07","29","NO"
"3386",2021-07-18,2021,"Caida de Ocupante","domingo","07","29","NO"
"3387",2021-07-18,2021,"Choque","domingo","07","29","NO"
"3388",2021-07-18,2021,"Incendio","domingo","07","29","NO"
"3389",2021-07-18,2021,"Otro","domingo","07","29","NO"
"3390",2021-07-18,2021,"Volcamiento","domingo","07","29","NO"
"3391",2021-07-19,2021,"Atropello","lunes","07","29","NO"
"3392",2021-07-19,2021,"Caida de Ocupante","lunes","07","29","NO"
"3393",2021-07-19,2021,"Choque","lunes","07","29","NO"
"3394",2021-07-19,2021,"Incendio","lunes","07","29","NO"
"3395",2021-07-19,2021,"Otro","lunes","07","29","NO"
"3396",2021-07-19,2021,"Volcamiento","lunes","07","29","NO"
"3397",2021-07-20,2021,"Atropello","martes","07","29","SI"
"3398",2021-07-20,2021,"Caida de Ocupante","martes","07","29","SI"
"3399",2021-07-20,2021,"Choque","martes","07","29","SI"
"3400",2021-07-20,2021,"Incendio","martes","07","29","SI"
"3401",2021-07-20,2021,"Otro","martes","07","29","SI"
"3402",2021-07-20,2021,"Volcamiento","martes","07","29","SI"
"3403",2021-07-21,2021,"Atropello","miercoles","07","29","NO"
"3404",2021-07-21,2021,"Caida de Ocupante","miercoles","07","29","NO"
"3405",2021-07-21,2021,"Choque","miercoles","07","29","NO"
"3406",2021-07-21,2021,"Incendio","miercoles","07","29","NO"
"3407",2021-07-21,2021,"Otro","miercoles","07","29","NO"
"3408",2021-07-21,2021,"Volcamiento","miercoles","07","29","NO"
"3409",2021-07-22,2021,"Atropello","jueves","07","29","NO"
"3410",2021-07-22,2021,"Caida de Ocupante","jueves","07","29","NO"
"3411",2021-07-22,2021,"Choque","jueves","07","29","NO"
"3412",2021-07-22,2021,"Incendio","jueves","07","29","NO"
"3413",2021-07-22,2021,"Otro","jueves","07","29","NO"
"3414",2021-07-22,2021,"Volcamiento","jueves","07","29","NO"
"3415",2021-07-23,2021,"Atropello","viernes","07","30","NO"
"3416",2021-07-23,2021,"Caida de Ocupante","viernes","07","30","NO"
"3417",2021-07-23,2021,"Choque","viernes","07","30","NO"
"3418",2021-07-23,2021,"Incendio","viernes","07","30","NO"
"3419",2021-07-23,2021,"Otro","viernes","07","30","NO"
"3420",2021-07-23,2021,"Volcamiento","viernes","07","30","NO"
"3421",2021-07-24,2021,"Atropello","sabado","07","30","NO"
"3422",2021-07-24,2021,"Caida de Ocupante","sabado","07","30","NO"
"3423",2021-07-24,2021,"Choque","sabado","07","30","NO"
"3424",2021-07-24,2021,"Incendio","sabado","07","30","NO"
"3425",2021-07-24,2021,"Otro","sabado","07","30","NO"
"3426",2021-07-24,2021,"Volcamiento","sabado","07","30","NO"
"3427",2021-07-25,2021,"Atropello","domingo","07","30","NO"
"3428",2021-07-25,2021,"Caida de Ocupante","domingo","07","30","NO"
"3429",2021-07-25,2021,"Choque","domingo","07","30","NO"
"3430",2021-07-25,2021,"Incendio","domingo","07","30","NO"
"3431",2021-07-25,2021,"Otro","domingo","07","30","NO"
"3432",2021-07-25,2021,"Volcamiento","domingo","07","30","NO"
"3433",2021-07-26,2021,"Atropello","lunes","07","30","NO"
"3434",2021-07-26,2021,"Caida de Ocupante","lunes","07","30","NO"
"3435",2021-07-26,2021,"Choque","lunes","07","30","NO"
"3436",2021-07-26,2021,"Incendio","lunes","07","30","NO"
"3437",2021-07-26,2021,"Otro","lunes","07","30","NO"
"3438",2021-07-26,2021,"Volcamiento","lunes","07","30","NO"
"3439",2021-07-27,2021,"Atropello","martes","07","30","NO"
"3440",2021-07-27,2021,"Caida de Ocupante","martes","07","30","NO"
"3441",2021-07-27,2021,"Choque","martes","07","30","NO"
"3442",2021-07-27,2021,"Incendio","martes","07","30","NO"
"3443",2021-07-27,2021,"Otro","martes","07","30","NO"
"3444",2021-07-27,2021,"Volcamiento","martes","07","30","NO"
"3445",2021-07-28,2021,"Atropello","miercoles","07","30","NO"
"3446",2021-07-28,2021,"Caida de Ocupante","miercoles","07","30","NO"
"3447",2021-07-28,2021,"Choque","miercoles","07","30","NO"
"3448",2021-07-28,2021,"Incendio","miercoles","07","30","NO"
"3449",2021-07-28,2021,"Otro","miercoles","07","30","NO"
"3450",2021-07-28,2021,"Volcamiento","miercoles","07","30","NO"
"3451",2021-07-29,2021,"Atropello","jueves","07","30","NO"
"3452",2021-07-29,2021,"Caida de Ocupante","jueves","07","30","NO"
"3453",2021-07-29,2021,"Choque","jueves","07","30","NO"
"3454",2021-07-29,2021,"Incendio","jueves","07","30","NO"
"3455",2021-07-29,2021,"Otro","jueves","07","30","NO"
"3456",2021-07-29,2021,"Volcamiento","jueves","07","30","NO"
"3457",2021-07-30,2021,"Atropello","viernes","07","31","NO"
"3458",2021-07-30,2021,"Caida de Ocupante","viernes","07","31","NO"
"3459",2021-07-30,2021,"Choque","viernes","07","31","NO"
"3460",2021-07-30,2021,"Incendio","viernes","07","31","NO"
"3461",2021-07-30,2021,"Otro","viernes","07","31","NO"
"3462",2021-07-30,2021,"Volcamiento","viernes","07","31","NO"
"3463",2021-07-31,2021,"Atropello","sabado","07","31","NO"
"3464",2021-07-31,2021,"Caida de Ocupante","sabado","07","31","NO"
"3465",2021-07-31,2021,"Choque","sabado","07","31","NO"
"3466",2021-07-31,2021,"Incendio","sabado","07","31","NO"
"3467",2021-07-31,2021,"Otro","sabado","07","31","NO"
"3468",2021-07-31,2021,"Volcamiento","sabado","07","31","NO"
"3469",2021-08-01,2021,"Atropello","domingo","08","31","NO"
"3470",2021-08-01,2021,"Caida de Ocupante","domingo","08","31","NO"
"3471",2021-08-01,2021,"Choque","domingo","08","31","NO"
"3472",2021-08-01,2021,"Incendio","domingo","08","31","NO"
"3473",2021-08-01,2021,"Otro","domingo","08","31","NO"
"3474",2021-08-01,2021,"Volcamiento","domingo","08","31","NO"
"3475",2021-08-02,2021,"Atropello","lunes","08","31","NO"
"3476",2021-08-02,2021,"Caida de Ocupante","lunes","08","31","NO"
"3477",2021-08-02,2021,"Choque","lunes","08","31","NO"
"3478",2021-08-02,2021,"Incendio","lunes","08","31","NO"
"3479",2021-08-02,2021,"Otro","lunes","08","31","NO"
"3480",2021-08-02,2021,"Volcamiento","lunes","08","31","NO"
"3481",2021-08-03,2021,"Atropello","martes","08","31","NO"
"3482",2021-08-03,2021,"Caida de Ocupante","martes","08","31","NO"
"3483",2021-08-03,2021,"Choque","martes","08","31","NO"
"3484",2021-08-03,2021,"Incendio","martes","08","31","NO"
"3485",2021-08-03,2021,"Otro","martes","08","31","NO"
"3486",2021-08-03,2021,"Volcamiento","martes","08","31","NO"
"3487",2021-08-04,2021,"Atropello","miercoles","08","31","NO"
"3488",2021-08-04,2021,"Caida de Ocupante","miercoles","08","31","NO"
"3489",2021-08-04,2021,"Choque","miercoles","08","31","NO"
"3490",2021-08-04,2021,"Incendio","miercoles","08","31","NO"
"3491",2021-08-04,2021,"Otro","miercoles","08","31","NO"
"3492",2021-08-04,2021,"Volcamiento","miercoles","08","31","NO"
"3493",2021-08-05,2021,"Atropello","jueves","08","31","NO"
"3494",2021-08-05,2021,"Caida de Ocupante","jueves","08","31","NO"
"3495",2021-08-05,2021,"Choque","jueves","08","31","NO"
"3496",2021-08-05,2021,"Incendio","jueves","08","31","NO"
"3497",2021-08-05,2021,"Otro","jueves","08","31","NO"
"3498",2021-08-05,2021,"Volcamiento","jueves","08","31","NO"
"3499",2021-08-06,2021,"Atropello","viernes","08","32","NO"
"3500",2021-08-06,2021,"Caida de Ocupante","viernes","08","32","NO"
"3501",2021-08-06,2021,"Choque","viernes","08","32","NO"
"3502",2021-08-06,2021,"Incendio","viernes","08","32","NO"
"3503",2021-08-06,2021,"Otro","viernes","08","32","NO"
"3504",2021-08-06,2021,"Volcamiento","viernes","08","32","NO"
"3505",2021-08-07,2021,"Atropello","sabado","08","32","SI"
"3506",2021-08-07,2021,"Caida de Ocupante","sabado","08","32","SI"
"3507",2021-08-07,2021,"Choque","sabado","08","32","SI"
"3508",2021-08-07,2021,"Incendio","sabado","08","32","SI"
"3509",2021-08-07,2021,"Otro","sabado","08","32","SI"
"3510",2021-08-07,2021,"Volcamiento","sabado","08","32","SI"
"3511",2021-08-08,2021,"Atropello","domingo","08","32","NO"
"3512",2021-08-08,2021,"Caida de Ocupante","domingo","08","32","NO"
"3513",2021-08-08,2021,"Choque","domingo","08","32","NO"
"3514",2021-08-08,2021,"Incendio","domingo","08","32","NO"
"3515",2021-08-08,2021,"Otro","domingo","08","32","NO"
"3516",2021-08-08,2021,"Volcamiento","domingo","08","32","NO"
"3517",2021-08-09,2021,"Atropello","lunes","08","32","NO"
"3518",2021-08-09,2021,"Caida de Ocupante","lunes","08","32","NO"
"3519",2021-08-09,2021,"Choque","lunes","08","32","NO"
"3520",2021-08-09,2021,"Incendio","lunes","08","32","NO"
"3521",2021-08-09,2021,"Otro","lunes","08","32","NO"
"3522",2021-08-09,2021,"Volcamiento","lunes","08","32","NO"
"3523",2021-08-10,2021,"Atropello","martes","08","32","NO"
"3524",2021-08-10,2021,"Caida de Ocupante","martes","08","32","NO"
"3525",2021-08-10,2021,"Choque","martes","08","32","NO"
"3526",2021-08-10,2021,"Incendio","martes","08","32","NO"
"3527",2021-08-10,2021,"Otro","martes","08","32","NO"
"3528",2021-08-10,2021,"Volcamiento","martes","08","32","NO"
"3529",2021-08-11,2021,"Atropello","miercoles","08","32","NO"
"3530",2021-08-11,2021,"Caida de Ocupante","miercoles","08","32","NO"
"3531",2021-08-11,2021,"Choque","miercoles","08","32","NO"
"3532",2021-08-11,2021,"Incendio","miercoles","08","32","NO"
"3533",2021-08-11,2021,"Otro","miercoles","08","32","NO"
"3534",2021-08-11,2021,"Volcamiento","miercoles","08","32","NO"
"3535",2021-08-12,2021,"Atropello","jueves","08","32","NO"
"3536",2021-08-12,2021,"Caida de Ocupante","jueves","08","32","NO"
"3537",2021-08-12,2021,"Choque","jueves","08","32","NO"
"3538",2021-08-12,2021,"Incendio","jueves","08","32","NO"
"3539",2021-08-12,2021,"Otro","jueves","08","32","NO"
"3540",2021-08-12,2021,"Volcamiento","jueves","08","32","NO"
"3541",2021-08-13,2021,"Atropello","viernes","08","33","NO"
"3542",2021-08-13,2021,"Caida de Ocupante","viernes","08","33","NO"
"3543",2021-08-13,2021,"Choque","viernes","08","33","NO"
"3544",2021-08-13,2021,"Incendio","viernes","08","33","NO"
"3545",2021-08-13,2021,"Otro","viernes","08","33","NO"
"3546",2021-08-13,2021,"Volcamiento","viernes","08","33","NO"
"3547",2021-08-14,2021,"Atropello","sabado","08","33","NO"
"3548",2021-08-14,2021,"Caida de Ocupante","sabado","08","33","NO"
"3549",2021-08-14,2021,"Choque","sabado","08","33","NO"
"3550",2021-08-14,2021,"Incendio","sabado","08","33","NO"
"3551",2021-08-14,2021,"Otro","sabado","08","33","NO"
"3552",2021-08-14,2021,"Volcamiento","sabado","08","33","NO"
"3553",2021-08-15,2021,"Atropello","domingo","08","33","NO"
"3554",2021-08-15,2021,"Caida de Ocupante","domingo","08","33","NO"
"3555",2021-08-15,2021,"Choque","domingo","08","33","NO"
"3556",2021-08-15,2021,"Incendio","domingo","08","33","NO"
"3557",2021-08-15,2021,"Otro","domingo","08","33","NO"
"3558",2021-08-15,2021,"Volcamiento","domingo","08","33","NO"
"3559",2021-08-16,2021,"Atropello","lunes","08","33","SI"
"3560",2021-08-16,2021,"Caida de Ocupante","lunes","08","33","SI"
"3561",2021-08-16,2021,"Choque","lunes","08","33","SI"
"3562",2021-08-16,2021,"Incendio","lunes","08","33","SI"
"3563",2021-08-16,2021,"Otro","lunes","08","33","SI"
"3564",2021-08-16,2021,"Volcamiento","lunes","08","33","SI"
"3565",2021-08-17,2021,"Atropello","martes","08","33","NO"
"3566",2021-08-17,2021,"Caida de Ocupante","martes","08","33","NO"
"3567",2021-08-17,2021,"Choque","martes","08","33","NO"
"3568",2021-08-17,2021,"Incendio","martes","08","33","NO"
"3569",2021-08-17,2021,"Otro","martes","08","33","NO"
"3570",2021-08-17,2021,"Volcamiento","martes","08","33","NO"
"3571",2021-08-18,2021,"Atropello","miercoles","08","33","NO"
"3572",2021-08-18,2021,"Caida de Ocupante","miercoles","08","33","NO"
"3573",2021-08-18,2021,"Choque","miercoles","08","33","NO"
"3574",2021-08-18,2021,"Incendio","miercoles","08","33","NO"
"3575",2021-08-18,2021,"Otro","miercoles","08","33","NO"
"3576",2021-08-18,2021,"Volcamiento","miercoles","08","33","NO"
"3577",2021-08-19,2021,"Atropello","jueves","08","33","NO"
"3578",2021-08-19,2021,"Caida de Ocupante","jueves","08","33","NO"
"3579",2021-08-19,2021,"Choque","jueves","08","33","NO"
"3580",2021-08-19,2021,"Incendio","jueves","08","33","NO"
"3581",2021-08-19,2021,"Otro","jueves","08","33","NO"
"3582",2021-08-19,2021,"Volcamiento","jueves","08","33","NO"
"3583",2021-08-20,2021,"Atropello","viernes","08","34","NO"
"3584",2021-08-20,2021,"Caida de Ocupante","viernes","08","34","NO"
"3585",2021-08-20,2021,"Choque","viernes","08","34","NO"
"3586",2021-08-20,2021,"Incendio","viernes","08","34","NO"
"3587",2021-08-20,2021,"Otro","viernes","08","34","NO"
"3588",2021-08-20,2021,"Volcamiento","viernes","08","34","NO"
"3589",2021-08-21,2021,"Atropello","sabado","08","34","NO"
"3590",2021-08-21,2021,"Caida de Ocupante","sabado","08","34","NO"
"3591",2021-08-21,2021,"Choque","sabado","08","34","NO"
"3592",2021-08-21,2021,"Incendio","sabado","08","34","NO"
"3593",2021-08-21,2021,"Otro","sabado","08","34","NO"
"3594",2021-08-21,2021,"Volcamiento","sabado","08","34","NO"
"3595",2021-08-22,2021,"Atropello","domingo","08","34","NO"
"3596",2021-08-22,2021,"Caida de Ocupante","domingo","08","34","NO"
"3597",2021-08-22,2021,"Choque","domingo","08","34","NO"
"3598",2021-08-22,2021,"Incendio","domingo","08","34","NO"
"3599",2021-08-22,2021,"Otro","domingo","08","34","NO"
"3600",2021-08-22,2021,"Volcamiento","domingo","08","34","NO"
"3601",2021-08-23,2021,"Atropello","lunes","08","34","NO"
"3602",2021-08-23,2021,"Caida de Ocupante","lunes","08","34","NO"
"3603",2021-08-23,2021,"Choque","lunes","08","34","NO"
"3604",2021-08-23,2021,"Incendio","lunes","08","34","NO"
"3605",2021-08-23,2021,"Otro","lunes","08","34","NO"
"3606",2021-08-23,2021,"Volcamiento","lunes","08","34","NO"
"3607",2021-08-24,2021,"Atropello","martes","08","34","NO"
"3608",2021-08-24,2021,"Caida de Ocupante","martes","08","34","NO"
"3609",2021-08-24,2021,"Choque","martes","08","34","NO"
"3610",2021-08-24,2021,"Incendio","martes","08","34","NO"
"3611",2021-08-24,2021,"Otro","martes","08","34","NO"
"3612",2021-08-24,2021,"Volcamiento","martes","08","34","NO"
"3613",2021-08-25,2021,"Atropello","miercoles","08","34","NO"
"3614",2021-08-25,2021,"Caida de Ocupante","miercoles","08","34","NO"
"3615",2021-08-25,2021,"Choque","miercoles","08","34","NO"
"3616",2021-08-25,2021,"Incendio","miercoles","08","34","NO"
"3617",2021-08-25,2021,"Otro","miercoles","08","34","NO"
"3618",2021-08-25,2021,"Volcamiento","miercoles","08","34","NO"
"3619",2021-08-26,2021,"Atropello","jueves","08","34","NO"
"3620",2021-08-26,2021,"Caida de Ocupante","jueves","08","34","NO"
"3621",2021-08-26,2021,"Choque","jueves","08","34","NO"
"3622",2021-08-26,2021,"Incendio","jueves","08","34","NO"
"3623",2021-08-26,2021,"Otro","jueves","08","34","NO"
"3624",2021-08-26,2021,"Volcamiento","jueves","08","34","NO"
"3625",2021-08-27,2021,"Atropello","viernes","08","35","NO"
"3626",2021-08-27,2021,"Caida de Ocupante","viernes","08","35","NO"
"3627",2021-08-27,2021,"Choque","viernes","08","35","NO"
"3628",2021-08-27,2021,"Incendio","viernes","08","35","NO"
"3629",2021-08-27,2021,"Otro","viernes","08","35","NO"
"3630",2021-08-27,2021,"Volcamiento","viernes","08","35","NO"
"3631",2021-08-28,2021,"Atropello","sabado","08","35","NO"
"3632",2021-08-28,2021,"Caida de Ocupante","sabado","08","35","NO"
"3633",2021-08-28,2021,"Choque","sabado","08","35","NO"
"3634",2021-08-28,2021,"Incendio","sabado","08","35","NO"
"3635",2021-08-28,2021,"Otro","sabado","08","35","NO"
"3636",2021-08-28,2021,"Volcamiento","sabado","08","35","NO"
"3637",2021-08-29,2021,"Atropello","domingo","08","35","NO"
"3638",2021-08-29,2021,"Caida de Ocupante","domingo","08","35","NO"
"3639",2021-08-29,2021,"Choque","domingo","08","35","NO"
"3640",2021-08-29,2021,"Incendio","domingo","08","35","NO"
"3641",2021-08-29,2021,"Otro","domingo","08","35","NO"
"3642",2021-08-29,2021,"Volcamiento","domingo","08","35","NO"
"3643",2021-08-30,2021,"Atropello","lunes","08","35","NO"
"3644",2021-08-30,2021,"Caida de Ocupante","lunes","08","35","NO"
"3645",2021-08-30,2021,"Choque","lunes","08","35","NO"
"3646",2021-08-30,2021,"Incendio","lunes","08","35","NO"
"3647",2021-08-30,2021,"Otro","lunes","08","35","NO"
"3648",2021-08-30,2021,"Volcamiento","lunes","08","35","NO"
"3649",2021-08-31,2021,"Atropello","martes","08","35","NO"
"3650",2021-08-31,2021,"Caida de Ocupante","martes","08","35","NO"
"3651",2021-08-31,2021,"Choque","martes","08","35","NO"
"3652",2021-08-31,2021,"Incendio","martes","08","35","NO"
"3653",2021-08-31,2021,"Otro","martes","08","35","NO"
"3654",2021-08-31,2021,"Volcamiento","martes","08","35","NO"
"3655",2021-09-01,2021,"Atropello","miercoles","09","35","NO"
"3656",2021-09-01,2021,"Caida de Ocupante","miercoles","09","35","NO"
"3657",2021-09-01,2021,"Choque","miercoles","09","35","NO"
"3658",2021-09-01,2021,"Incendio","miercoles","09","35","NO"
"3659",2021-09-01,2021,"Otro","miercoles","09","35","NO"
"3660",2021-09-01,2021,"Volcamiento","miercoles","09","35","NO"
"3661",2021-09-02,2021,"Atropello","jueves","09","35","NO"
"3662",2021-09-02,2021,"Caida de Ocupante","jueves","09","35","NO"
"3663",2021-09-02,2021,"Choque","jueves","09","35","NO"
"3664",2021-09-02,2021,"Incendio","jueves","09","35","NO"
"3665",2021-09-02,2021,"Otro","jueves","09","35","NO"
"3666",2021-09-02,2021,"Volcamiento","jueves","09","35","NO"
"3667",2021-09-03,2021,"Atropello","viernes","09","36","NO"
"3668",2021-09-03,2021,"Caida de Ocupante","viernes","09","36","NO"
"3669",2021-09-03,2021,"Choque","viernes","09","36","NO"
"3670",2021-09-03,2021,"Incendio","viernes","09","36","NO"
"3671",2021-09-03,2021,"Otro","viernes","09","36","NO"
"3672",2021-09-03,2021,"Volcamiento","viernes","09","36","NO"
"3673",2021-09-04,2021,"Atropello","sabado","09","36","NO"
"3674",2021-09-04,2021,"Caida de Ocupante","sabado","09","36","NO"
"3675",2021-09-04,2021,"Choque","sabado","09","36","NO"
"3676",2021-09-04,2021,"Incendio","sabado","09","36","NO"
"3677",2021-09-04,2021,"Otro","sabado","09","36","NO"
"3678",2021-09-04,2021,"Volcamiento","sabado","09","36","NO"
"3679",2021-09-05,2021,"Atropello","domingo","09","36","NO"
"3680",2021-09-05,2021,"Caida de Ocupante","domingo","09","36","NO"
"3681",2021-09-05,2021,"Choque","domingo","09","36","NO"
"3682",2021-09-05,2021,"Incendio","domingo","09","36","NO"
"3683",2021-09-05,2021,"Otro","domingo","09","36","NO"
"3684",2021-09-05,2021,"Volcamiento","domingo","09","36","NO"
"3685",2021-09-06,2021,"Atropello","lunes","09","36","NO"
"3686",2021-09-06,2021,"Caida de Ocupante","lunes","09","36","NO"
"3687",2021-09-06,2021,"Choque","lunes","09","36","NO"
"3688",2021-09-06,2021,"Incendio","lunes","09","36","NO"
"3689",2021-09-06,2021,"Otro","lunes","09","36","NO"
"3690",2021-09-06,2021,"Volcamiento","lunes","09","36","NO"
"3691",2021-09-07,2021,"Atropello","martes","09","36","NO"
"3692",2021-09-07,2021,"Caida de Ocupante","martes","09","36","NO"
"3693",2021-09-07,2021,"Choque","martes","09","36","NO"
"3694",2021-09-07,2021,"Incendio","martes","09","36","NO"
"3695",2021-09-07,2021,"Otro","martes","09","36","NO"
"3696",2021-09-07,2021,"Volcamiento","martes","09","36","NO"
"3697",2021-09-08,2021,"Atropello","miercoles","09","36","NO"
"3698",2021-09-08,2021,"Caida de Ocupante","miercoles","09","36","NO"
"3699",2021-09-08,2021,"Choque","miercoles","09","36","NO"
"3700",2021-09-08,2021,"Incendio","miercoles","09","36","NO"
"3701",2021-09-08,2021,"Otro","miercoles","09","36","NO"
"3702",2021-09-08,2021,"Volcamiento","miercoles","09","36","NO"
"3703",2021-09-09,2021,"Atropello","jueves","09","36","NO"
"3704",2021-09-09,2021,"Caida de Ocupante","jueves","09","36","NO"
"3705",2021-09-09,2021,"Choque","jueves","09","36","NO"
"3706",2021-09-09,2021,"Incendio","jueves","09","36","NO"
"3707",2021-09-09,2021,"Otro","jueves","09","36","NO"
"3708",2021-09-09,2021,"Volcamiento","jueves","09","36","NO"
"3709",2021-09-10,2021,"Atropello","viernes","09","37","NO"
"3710",2021-09-10,2021,"Caida de Ocupante","viernes","09","37","NO"
"3711",2021-09-10,2021,"Choque","viernes","09","37","NO"
"3712",2021-09-10,2021,"Incendio","viernes","09","37","NO"
"3713",2021-09-10,2021,"Otro","viernes","09","37","NO"
"3714",2021-09-10,2021,"Volcamiento","viernes","09","37","NO"
"3715",2021-09-11,2021,"Atropello","sabado","09","37","NO"
"3716",2021-09-11,2021,"Caida de Ocupante","sabado","09","37","NO"
"3717",2021-09-11,2021,"Choque","sabado","09","37","NO"
"3718",2021-09-11,2021,"Incendio","sabado","09","37","NO"
"3719",2021-09-11,2021,"Otro","sabado","09","37","NO"
"3720",2021-09-11,2021,"Volcamiento","sabado","09","37","NO"
"3721",2021-09-12,2021,"Atropello","domingo","09","37","NO"
"3722",2021-09-12,2021,"Caida de Ocupante","domingo","09","37","NO"
"3723",2021-09-12,2021,"Choque","domingo","09","37","NO"
"3724",2021-09-12,2021,"Incendio","domingo","09","37","NO"
"3725",2021-09-12,2021,"Otro","domingo","09","37","NO"
"3726",2021-09-12,2021,"Volcamiento","domingo","09","37","NO"
"3727",2021-09-13,2021,"Atropello","lunes","09","37","NO"
"3728",2021-09-13,2021,"Caida de Ocupante","lunes","09","37","NO"
"3729",2021-09-13,2021,"Choque","lunes","09","37","NO"
"3730",2021-09-13,2021,"Incendio","lunes","09","37","NO"
"3731",2021-09-13,2021,"Otro","lunes","09","37","NO"
"3732",2021-09-13,2021,"Volcamiento","lunes","09","37","NO"
"3733",2021-09-14,2021,"Atropello","martes","09","37","NO"
"3734",2021-09-14,2021,"Caida de Ocupante","martes","09","37","NO"
"3735",2021-09-14,2021,"Choque","martes","09","37","NO"
"3736",2021-09-14,2021,"Incendio","martes","09","37","NO"
"3737",2021-09-14,2021,"Otro","martes","09","37","NO"
"3738",2021-09-14,2021,"Volcamiento","martes","09","37","NO"
"3739",2021-09-15,2021,"Atropello","miercoles","09","37","NO"
"3740",2021-09-15,2021,"Caida de Ocupante","miercoles","09","37","NO"
"3741",2021-09-15,2021,"Choque","miercoles","09","37","NO"
"3742",2021-09-15,2021,"Incendio","miercoles","09","37","NO"
"3743",2021-09-15,2021,"Otro","miercoles","09","37","NO"
"3744",2021-09-15,2021,"Volcamiento","miercoles","09","37","NO"
"3745",2021-09-16,2021,"Atropello","jueves","09","37","NO"
"3746",2021-09-16,2021,"Caida de Ocupante","jueves","09","37","NO"
"3747",2021-09-16,2021,"Choque","jueves","09","37","NO"
"3748",2021-09-16,2021,"Incendio","jueves","09","37","NO"
"3749",2021-09-16,2021,"Otro","jueves","09","37","NO"
"3750",2021-09-16,2021,"Volcamiento","jueves","09","37","NO"
"3751",2021-09-17,2021,"Atropello","viernes","09","38","NO"
"3752",2021-09-17,2021,"Caida de Ocupante","viernes","09","38","NO"
"3753",2021-09-17,2021,"Choque","viernes","09","38","NO"
"3754",2021-09-17,2021,"Incendio","viernes","09","38","NO"
"3755",2021-09-17,2021,"Otro","viernes","09","38","NO"
"3756",2021-09-17,2021,"Volcamiento","viernes","09","38","NO"
"3757",2021-09-18,2021,"Atropello","sabado","09","38","NO"
"3758",2021-09-18,2021,"Caida de Ocupante","sabado","09","38","NO"
"3759",2021-09-18,2021,"Choque","sabado","09","38","NO"
"3760",2021-09-18,2021,"Incendio","sabado","09","38","NO"
"3761",2021-09-18,2021,"Otro","sabado","09","38","NO"
